"1816" "1817" "1818" "1819" "1820" "1821" "1822" "1823" "1824" "1825" "1826" "1827" "1828" "1829" "1830" "1831" "1832" "1833" "1834" "1835" "1836" "1837" "1838" "1839" "1840" "1841" "1842" "1843" "1844" "1845" "1846" "1847" "1848" "1849" "1850" "1851" "1852" "1853" "1854" "1855" "1856" "1857" "1858" "1859" "1860" "1861" "1862" "1863" "1864" "1865" "1866" "1867" "1868" "1869" "1870" "1871" "1872" "1873" "1874" "1875" "1876" "1877" "1878" "1879" "1880" "1881" "1882" "1883" "1884" "1885" "1886" "1887" "1888" "1889" "1890" "1891" "1892" "1893" "1894" "1895" "1896" "1897" "1898" "1899" "1900" "1901" "1902" "1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "2016" "2017" "2018" "2019" "2020" "2021" "2022"
"89" 2722.22 2780.84 2875.64 2954.33 2986.93 3016.85 3015.99 2969.11 2992.44 3054.68 3052.35 3070.19 3129.29 3131.08 3104.12 3083.07 3038.96 3032.96 3100.24 3191.5 3305.34 3380.44 3457.9 3624.61 3718.08 3743.82 3788.69 3808.69 3834.55 3889.18 3892.99 3775.86 3660.54 3600.67 3581.42 3573.73 3570.76 3553.55 3491.85 3407.81 3348.02 3326.34 3261.23 3183.88 3210.31 3381.48 3498.27 3616.56 3711.94 3722.85 3732.44 3774.16 3799.42 3701.77 3677.8 3558.36 3567.53 3664.6 3737.8 3818.16 3905.59 4039.42 4129.54 4111.24 4131.22 4292.84 4516.2 4693.48 4843.23 4998.66 5073.3 5061.42 4997.53 4964.59 4911.68 4809.9 4733.15 4688.07 4704.76 4710.28 4819.82 5076.81 5246.94 5388.5 5382.09 5100.19 5075.79 5463.99 5654.44 5615.65 5413.83 5139.16 5355.79 5720.87 5739.63 5640.57 5878.88 6003.04 4978.14 4949.5 5013.38 4948.2 4924.08 5135.96 6478.48 6326.83 6379.18 6688.35 7139.91 7280.05 7092.5 7150.63 7353.35 7426.91 7710 7834.64 8095.84 8281.97 8661.97 8754.62 8517.54 9144.57 9915.79 10057.76 9829.76 9453.06 9250.24 8893.81 8517.17 8582.62 9308.65 9957.84 11428.59 12351.49 12830.79 12943.17 13775.35 13992.15 14356.1 15097.08 15725.86 15618.46 16305.18 17821.87 17649.65 18901.56 22071.11 21978.39 23346.43 24521.04 25449.34 26458.22 26987.09 28101.84 28921.71 30622.51 31677.4 32705.59 34145.85 34849.35 35576.47 37654.82 39124.35 40149.39 41299.97 42595.1 44609.38 47169.31 48194.31 50084.28 53161.63 54580.16 56615.54 60414.31 64655.84 68818.95 70463.16 72203.21 75149.1 77819.55 80506.75 83092.03 86898.19 88744.41 89331.02 91134.62 96490.74 97088.14 86488.61 53022.14 55375.36 62293.14 65968.02 107406.88 128315.8 129336.19 128430.65 129230.55 133199.89 135129.4 136078.53 138047.58 139039.17 141336.97 144996.66 142872.47 142803
"90" 2167.19 2188.55 2235.93 2303.33 2352.51 2396.1 2417.39 2387.49 2388.77 2418.15 2404.17 2410.36 2465.27 2481.58 2463.59 2445.51 2406.64 2386.43 2409.54 2449.43 2509.28 2548.69 2610.51 2747.88 2839.94 2880.81 2917.6 2934.96 2959.13 3007.16 3019.13 2944.98 2861.43 2801.16 2769.95 2734.29 2693.25 2652.37 2579.56 2491.12 2448.14 2449.44 2407.77 2343.67 2326.94 2410.67 2488.1 2582.96 2671.22 2710.37 2733.38 2763.57 2774.75 2694.51 2665.17 2574.51 2586.13 2663.57 2710.73 2746.22 2793.82 2891.95 2969.79 2965.46 2975.04 3079.48 3220.27 3334.91 3449.93 3588.97 3694.29 3749.64 3735.7 3708.31 3641.67 3490.32 3364.32 3309.32 3316.61 3310.22 3369.9 3601.66 3746.69 3790.3 3860.62 3853.8 3654.27 3629.95 3932.19 4044.33 4009.59 3841.58 3696.99 3851.46 4163.03 4067.63 4129.91 4349.22 3573.78 3566.35 3571.12 3527.69 3487.74 3469.77 4634.28 4764.65 4561.25 4655.78 4917.55 5207.76 5314.31 5156.13 5225.1 5180.33 5478.06 5654.19 5744.64 5905.1 6140.57 6509.08 6519.08 6434.16 6852.36 7032.83 7048.02 6874.73 6803.25 6730.88 6324.82 6081.63 6678.9 7155.46 7848.46 8765.8 9492.86 9673.3 9881.99 10473.98 10808.69 11138.76 11560.9 12085.77 12136.38 12796.72 13985.95 14065.17 14940.63 17129.3 17379.77 18573.96 19562.14 20349.07 21046.99 21595.78 22549.31 23194.92 24788.02 25583 26431.01 27576.22 28234.09 29112.2 30935.31 32215.6 33104.22 33980.2 35277.12 36859.94 38931.97 40021.83 41605.88 44498.19 46124.01 47918.59 51072.91 54983.79 58715.02 60401.8 62028.15 64762.23 66966.52 69226.65 71784.48 75122.09 76823.26 77824.84 79316.96 83691.57 84830.62 76161.1 46769.04 49094.1 55153.24 58341.01 95301.08 114323.66 115365.65 114465.26 115883.73 119247.76 120942.75 121697.59 123618.5 125020.91 126704.32 129499.26 127765.7
"91" 1711.86 1712.43 1725.58 1766.25 1810.94 1866.68 1908.23 1894.61 1887.89 1896.38 1873.46 1870.22 1913.68 1935.73 1930.16 1915.13 1885.19 1870.27 1869.2 1872.93 1897.83 1907.5 1942.76 2050.48 2138.85 2184.85 2216.55 2237.76 2255.87 2290.88 2305.83 2263.27 2209.32 2159.44 2130.06 2090.81 2031.99 1971.72 1894.44 1800.52 1760.5 1777.86 1759.35 1715.45 1686.98 1713.24 1746.28 1810.49 1879.49 1932.04 1974.94 2001.19 1999.99 1932.73 1904.14 1834.52 1847.59 1908.63 1941.45 1952.93 1965.84 2024.62 2088.31 2096.75 2105.81 2181.99 2269.1 2323.84 2391.76 2496.63 2602.56 2699.73 2736.45 2733.25 2674.88 2520.29 2366.07 2290.77 2280.12 2270.44 2316.3 2473.53 2612.28 2646.33 2636.84 2723.19 2745.48 2592.03 2598.13 2769.59 2842.25 2815.48 2731.41 2627.16 2763.13 2886.53 2906.3 3000.57 2507.54 2529.35 2534.52 2468.32 2431.26 2417.64 3086 3368.83 3403.47 3303.09 3383.53 3494.11 3711.03 3792.79 3730.46 3593.1 3733.65 3945.28 4028.73 4097.92 4330.4 4538.03 4781.89 4851.21 4719.84 4742.49 4770.71 4814.85 4810.85 4843.47 4693.43 4390.14 4587.45 5028.07 5541.59 5868.09 6600.71 7044.19 7271.05 7340.89 7927.88 8268.51 8365.82 8722.46 9196.06 9350.64 9807.8 10874.77 10885.34 11308.52 13219.74 13529.19 14496.57 15295.19 15853.55 16487.57 16985.72 17727.01 18399.25 19640.58 20282.16 20879.21 21846.39 22720.99 23505.67 24997.55 26073.44 26697.43 27542.47 28500.88 29873.15 31578.47 32588.9 34328.11 36913.79 38284.56 39736.23 42667.18 46056.08 49353.23 50930.88 52537.85 54693.5 56576.15 58762.13 60936.24 63862.33 65665.4 66391.16 67468.2 71743.25 73393.91 66042.06 40767.46 42771.54 48075.87 50896.06 83480.09 100138.32 101200.5 101010.42 101963.39 105032.81 106517.18 107263.73 109323.3 110061.85 111135.52 113961.73
"92" 1332.72 1323.17 1318.56 1340.53 1364.01 1411.82 1470.48 1474.46 1465.2 1465.94 1441.37 1430.75 1462.25 1480.41 1480.68 1473.57 1450.83 1444.56 1440.29 1425.78 1427.35 1420.32 1432.54 1503.16 1582.29 1631.45 1654.02 1679.36 1698.92 1719.2 1729.23 1707.23 1674.06 1637.4 1619.12 1588.39 1534.48 1470.08 1388.25 1294.77 1253.8 1271.73 1269.98 1247.31 1220.53 1224.56 1231.48 1258.25 1300.06 1349.22 1399.45 1432.53 1427.93 1366.62 1341.42 1291.63 1303.28 1350.62 1372.59 1373.04 1369.25 1392.44 1433.82 1449.19 1460.05 1520.29 1582.69 1604.05 1626.1 1684.31 1769.58 1876.51 1943.61 1971.85 1940.64 1804.52 1661.6 1576.34 1537.88 1514.91 1555.18 1674.16 1761.7 1809.22 1794.99 1801.09 1917.09 1944.12 1828.56 1785.79 1894.51 1937.4 1937.31 1884.91 1833.49 1865.79 2023.36 2082.63 1701.45 1717.13 1727.06 1715.91 1688.25 1640.86 2088.37 2173.41 2310.51 2379.32 2343.69 2333.61 2400.9 2559.35 2646.61 2505.12 2545.09 2655.25 2774.52 2831.69 2923.72 3111.87 3233.35 3443.36 3433.92 3202.69 3113.45 3126.94 3278.25 3294.56 3235.09 3178.12 3262.71 3386.8 3812.67 4052.22 4328.99 4777.5 5141.07 5252.47 5376.16 5909.43 6052.71 6158.58 6508.1 6890.78 6957.81 7404.69 8168.66 8068.9 8558.22 10014.37 10309.93 11097.67 11708.58 12185.57 12684.94 13047.32 13735.85 14232.69 15256.65 15691.78 16127.61 17066.46 17942.68 18575.73 19760.98 20499.61 21153.74 21788.09 22615.33 23784.99 25189.76 26342.6 27896.67 29962.63 31057.72 32479 35046.98 37970.23 40761.29 42348.77 43465.95 45193.47 47037.09 48769.99 50632.94 53373.36 54822.45 55307.1 56760.26 60987.28 62526.19 56461.03 34848.54 36640.75 41329.1 43817.42 71742.15 86028.56 87685.52 87391.3 88240.19 90822.8 92298.34 93235.35 94555.26 94711.25 95928.99
"93" 1014.92 1005.86 993.58 1006.76 1016.2 1040.37 1093.71 1115.99 1113.11 1110.9 1092.48 1080.73 1099.53 1111.27 1110.77 1107.08 1094.89 1094.65 1092.92 1079.36 1070.85 1053.25 1052.54 1092.11 1148.36 1195.36 1214.48 1236.7 1258.97 1275.08 1276.74 1261.89 1242.27 1216.07 1209.1 1193.94 1155 1103.78 1028.05 934.31 893.28 905.36 906.85 900.9 883.43 881.08 884.96 890.27 898.25 930.92 974.06 1007.49 1012.99 963.5 936.75 901.57 913.37 948.19 962.63 957.81 947.82 951.82 970.34 980.98 992 1040.92 1090.18 1103.87 1104.11 1116.34 1163.71 1256.45 1329.05 1376.94 1381.74 1283.86 1166.05 1097.22 1041.27 994.78 1016.72 1105.9 1170.15 1194.71 1202.42 1195.13 1222.38 1318.18 1351.37 1224.04 1162.86 1247.24 1322.06 1312.98 1295.41 1227.33 1281.13 1407.53 1133.78 1139.9 1160.05 1135.49 1131.52 1090.19 1366.29 1427.81 1447.98 1573.25 1632.78 1582.79 1574.57 1601.05 1738.18 1736.44 1709.12 1738.04 1774.34 1883.66 1965.17 2037.2 2168.18 2257.15 2386.26 2256.66 2012.76 1931.43 2046.24 2216.41 2130.18 2107.84 2293.43 2338.18 2508.01 2738.62 2896.4 3038.39 3432.51 3642.36 3761.63 3920.23 4201.31 4352.13 4541.21 4799.81 5002.55 5129.86 5442.55 5925.81 5982.25 6357 7503.62 7717.01 8251.54 8756.09 9145.21 9482.04 9852.32 10383.93 10815.84 11601.33 11900.78 12330.57 13101.67 13819.98 14338.65 15198.12 15902.63 16341.38 16902.91 17629.06 18626.89 19926.23 20961.86 22209.44 23711.11 24810.69 26109.5 28248.66 30684.43 33131.04 34336.29 35243.59 36745.79 38253.58 39678.46 41346.08 43535.22 44641.6 45318.32 47142.87 50817.92 52453.2 47362.8 29244.43 30876.42 34873.92 36868.72 60423.43 73140.55 74446.78 74178.68 74731.17 77128.05 78620.2 79071.54 79786.72 80211.59
"94" 749.69 745.63 735.71 743.62 748.1 756.82 786.78 808.8 820.6 823.69 810.88 804.76 814.3 816.86 816.05 811.25 803.63 811.87 812.43 803.77 799.71 779.3 768.87 790.05 823.28 854.67 872.64 894.23 912.96 929.24 931.32 914.65 898.97 882.05 881.02 879.42 860.46 827.13 770.21 686.2 639.34 643.95 644.24 643.37 637.32 637.84 643.17 647.8 638.11 642.46 667.77 693.24 705.06 679.23 657.44 624.09 633.6 661.48 670.19 665.71 652.81 646.52 654.25 656.16 659.86 698.16 738.16 752.45 754.12 743.88 749.28 807.89 869.25 920.41 951.04 901.1 820.23 768.53 721.49 661.46 652.07 710.11 757.83 776.15 776.3 786.94 789.35 820.97 915.96 880.8 759.53 735.86 827.57 868.9 881.15 843.08 816.83 865.12 742.64 726.25 749.01 742.49 746.95 717.49 886.41 931.92 932.08 949.59 1037.22 1061.74 1024.94 1015.06 1065.38 1109.34 1162.94 1149.25 1148.67 1181.82 1288.97 1331.98 1380.69 1468.17 1508.92 1510.32 1359.45 1219.47 1200.13 1322.44 1400 1374.01 1472.82 1595.98 1690.79 1736.4 1894.71 1992.21 2122 2359.9 2524.5 2668.38 2727.19 2930.47 3088.46 3242.06 3390.69 3599.19 3676.71 3821.45 4281.08 4372.54 4708.46 5547.8 5595.38 6040.65 6425.1 6647.15 6963.64 7261.11 7675.41 7987.64 8529.99 8891.08 9295.07 9910.86 10459.34 10700.14 11460.07 11925.92 12366.88 12939.45 13403.89 14371.89 15533.12 16266.65 17097.05 18487.2 19487.43 20576.68 22343.94 24399.59 26203.34 27206.82 27953.58 29127.58 30364.84 31726.73 32968.55 34622.37 35755.55 36745.86 38466.51 41709.85 43019.58 38820.01 24056.93 25456.59 28700.95 30268.5 50313.98 60597.38 61792.97 61428.6 62061.08 64255.7 65140.7 65258.33 66092.92
"95" 537.18 532.25 528.57 535.49 537.76 540.98 553.74 560.68 575.31 591.48 587.55 585.62 590.46 585.41 583.97 580.42 571.41 581.42 588.97 583.27 583.44 569.76 554.68 563.14 580.38 596.02 606.05 626.35 644.99 657.9 663.11 648.29 630.99 619.22 620.75 625.39 622.46 607.24 569.66 507.42 460.37 449.93 448.96 450.37 450.09 456.58 462.96 469.39 462.84 450.27 448.07 460.19 472.28 465.86 460.28 428.23 425.47 447.92 456.76 456.28 443.82 429.16 430.98 432.88 428.95 451.51 482.28 497.72 506.66 496.77 479.33 497.32 533.82 578.89 620.3 608.53 567.24 533.25 496.06 448.48 415.47 439.21 478.11 490.75 492.13 497.98 512.38 531.11 552.79 562.59 529.32 478.34 482.86 538.41 560.73 540.98 560.91 547.66 446.96 472.45 463.54 452.97 460.3 471.42 575.21 582.04 598.54 611.2 609.56 660.36 677.06 650.27 648.4 655.71 720.18 763.92 741.05 729.15 765.47 862.63 896.98 919.51 954.78 916.94 874.83 813.69 754.05 749.82 791.9 859.93 945.81 1005.13 1139.49 1136.93 1167.57 1274.08 1343.55 1396.65 1586.11 1731.72 1794.97 1846.16 2034.18 2143 2225.91 2391.95 2538.52 2531.52 2672.64 3044.31 3164.56 3375.14 3903.15 3969.36 4304.95 4541.03 4754.9 4997.41 5210.38 5500.87 5739.01 6220.49 6504.85 6869.45 7294.92 7598.35 7876.36 8476.71 8832.74 9171.54 9556.3 10069.67 10980.64 11820.3 12262.59 13048.45 14161.21 15011.51 15949.76 17322.3 18808.55 20205.52 21067.46 21592.66 22495.25 23688.76 24750.82 25638.66 27084.22 28285.46 29304.14 30863.72 33307.38 34444.19 31272.32 19431.19 20501.05 23061.31 24615.19 40644.93 49024.94 49852.49 49703.84 50412.51 51902.45 52490.02 52709.67
"96" 378.87 368.54 364.63 371.95 375.82 376.99 381.65 380.71 386.27 403.4 413.54 418.5 417.42 408.66 408.14 406.23 397.72 402.97 412.02 413.3 413.68 404.28 392.91 394.59 398.82 405.27 409.85 420.68 439.05 453.52 457.44 445.28 431.59 421.62 420.99 427.3 431.81 428.68 408.75 368.23 331.24 310.48 300.64 304.51 309.9 317.59 323.67 330.43 329.32 318.51 301.26 292.6 299.89 305.14 311.75 290.03 276.88 285.71 296 305.09 295.98 276.53 271.54 275.32 274.3 282.44 298.58 312.96 327.81 324.5 305.37 300.16 307.57 336.16 378.73 389.95 376.3 358.64 332.54 297.66 266.57 265.69 289 303.31 302.76 308.64 318.33 326.06 339.42 343.08 338.41 322.05 303.68 297.52 339.91 333.56 338.48 364.58 271.61 274.95 293.59 278.35 276.28 277.28 358.19 360.53 353.02 371.34 392.85 378.37 404.85 427.89 400.11 378.06 422.04 464.33 481.73 469.38 467.98 486.63 562.96 603.81 599.48 567.39 512.97 487.55 475.63 455.91 440.99 464.43 571.51 624.35 696.2 740.35 756.65 756.32 831.31 866.93 906.56 1047.69 1147.67 1190.71 1241.74 1371.97 1411.29 1490.89 1620.4 1699.3 1750.38 1842.68 2128.01 2227.33 2325.41 2684.39 2739.89 2990.54 3197.45 3362.03 3508.06 3593.13 3816.34 4092.59 4429.76 4678.19 4903.19 5126.29 5452.92 5693.15 6158.17 6424.43 6675.24 7003.48 7431.22 8097.8 8672.71 9120.39 9751.3 10655.71 11290.74 11999.23 12997.97 14105.34 15204.58 15880.35 16281.15 17038.94 17968.35 18681.56 19544.7 20825.65 21837.35 22893.37 24008.11 25846.41 26966.39 24645.11 15234.84 16013.34 18304.56 19393.46 32100.38 38519.95 39288.18 39375.82 39698.57 40789.91 41288.43
"97" 264.27 250.25 241.01 243.83 250.31 253.62 254.19 252.36 254.72 261.12 272.75 289.98 288.79 275.23 276.81 277.47 270.19 272.86 276.98 279.89 284.99 276.04 266.49 269.69 267.03 265.78 269.1 273.15 282.99 298.85 305.91 292.68 283.06 279.09 274.65 277.74 284.55 285.8 277.83 256.68 231.89 212.65 196.77 194.34 204.85 214.78 216.97 222.73 224.81 218.47 204.58 186.12 179 187.48 200.15 187.06 175.66 172.87 175.01 192.15 192.45 172.87 163.44 165.42 168.78 174.71 177.32 183.2 200.18 202.86 189.13 181.38 174.38 180.44 211.57 233.83 235.83 227.85 213.1 191.23 164.66 161.7 171.02 177.81 183.11 184.84 192.95 195.05 199.25 202.02 194.81 197.19 205.05 183.18 179.69 198.41 199.9 210.98 178.19 160.6 165.93 171.25 170.51 162.77 210.18 230.02 225.68 213.5 223 230.83 222.54 240.35 257.73 227.27 229.9 262.2 281.98 284.23 288.55 290.98 295.63 357.46 380.96 348.59 316.51 287.78 283.68 285.09 260.85 251.15 301.75 363.1 421.62 446.28 474.94 486.43 483.76 520.06 547.54 584.85 660.33 742.83 785.99 825.82 890.76 930.38 981.73 1033.54 1118.37 1162.56 1239.35 1457.74 1518.67 1560.78 1835.86 1887 2055.69 2166.52 2304.31 2378.36 2440.67 2663.25 2871.17 3109.16 3285.06 3410.58 3601 3816.76 4013.32 4336.42 4495.82 4765.95 5071 5380.15 5816.21 6256.36 6630.77 7129.23 7832.78 8341.72 8775.25 9499.56 10363.57 11132.06 11696.59 12076.48 12533.34 13141.69 13772.93 14612.25 15683.84 16677.99 17378.38 18089.77 19587.4 20638.55 18768.43 11535.65 12363.51 14094.17 14959.6 24605.49 29519.52 30259.89 30219.79 30368.75 31194.66
"98" 181.48 168.27 154.75 150.15 154.15 160.85 162.4 161.23 165.2 167.01 168.5 185.58 193.22 181.2 180.51 184.13 179.49 180.55 181.91 180.31 185.64 182.55 171.71 174.18 173.73 169.44 169.82 171.74 175.67 184.33 194.15 185.6 175.59 176.38 174.26 172.54 176.26 178.17 175.27 167.21 154.65 140.94 128.64 121.29 126.83 139.39 140.98 142.44 145.55 142.36 134.13 122.2 109.19 107.69 119.73 112.42 103.86 101.43 95.91 108.35 117.26 105.7 95.45 95.44 98.62 105.27 106.55 103.29 113.49 119.43 111.82 108.24 104.17 99.64 110.95 129.35 138.91 135.27 126.97 117.38 98.11 93.18 103.3 102.15 103.12 109.9 112.18 115.53 116.98 117.86 116.61 106.79 113.86 119.89 112.18 100.69 116.91 123.23 97.07 97.52 100.6 93.26 95.08 97.84 114.67 124.18 135.67 133.33 130.83 131 137.83 123.04 131.85 143.39 127.61 122.89 146.03 157.48 169.56 176.22 165.81 164.96 212.61 222.33 183.17 164.1 159.42 162.04 152.11 140.58 164.88 191.87 245.89 269.56 281.4 290.9 300.73 298.04 324.2 357.51 358.5 394.17 467 511.24 531.86 589.85 608.38 602.27 670.34 740.48 761.66 811.08 970.15 1018.72 1037.11 1203.63 1268.09 1370.96 1429.36 1532.06 1565.31 1616.22 1785.34 1957.92 2129.13 2214.66 2329.25 2460.64 2621.09 2750.71 2951.69 3132.23 3332.58 3556.32 3795.81 4121.49 4472.55 4734.81 5102.16 5618.85 5937.75 6244.5 6775.14 7363.28 7962.07 8454.1 8646.23 8932.23 9445.35 10008.67 10728 11634.62 12273.88 12753.94 13377.46 14593.58 15319.92 13830.59 8661.31 9199.81 10503.81 11108.7 18337.39 22103.21 22546.21 22454.04 22548.08
"99" 121.39 110.68 96.71 87.92 86.34 91.57 96.22 98.34 103.3 105.6 103.15 108.61 116.24 115.2 115.31 116.73 115.6 116.7 116.25 112.62 112.9 112.05 106.06 104.35 104.64 104.95 103.9 102.46 105.05 108.83 112.6 109.66 104.31 103.69 104.53 104.22 102.78 101.38 100.67 98.2 93.97 87.67 80.74 76.66 77.28 83.16 86.92 87.68 87.73 86.46 82.15 76.98 71.92 65.36 65.32 60.41 54.57 53.44 50.72 55.79 61.29 59.07 55.1 54.18 56.11 60.35 63.22 61.28 62.59 63.9 61.01 61.97 64.21 63.66 64.74 68.65 74.74 73.98 68.54 65.33 55.13 51.17 58.22 61.51 56.9 58.93 65.8 62.34 64.65 68.47 63.4 61.29 62.45 63.19 73.05 64.01 61.69 70.74 57.33 49.73 51.35 51.6 50.93 55.25 73.67 71.84 77 79.67 77.67 77 80.17 81 70.54 73.35 81.06 70.94 67.56 80.19 92.98 99.85 94.88 87.65 89.29 116.76 116.68 92.87 89.42 92.67 86.75 81.19 91.15 111.52 130.69 151.86 165.53 171.87 174.04 168.86 174.35 201.84 225.17 220.17 257.17 316.17 343.92 362.99 387.72 374.64 391.25 444.24 477.73 488.08 519.86 642.8 677.8 678.94 784.75 835.84 907.4 940.52 1016.35 1027.28 1053.22 1182.08 1317.65 1419.97 1480.92 1557.12 1650.23 1756.39 1838.39 2023.41 2160.77 2302.76 2445.76 2596.2 2844.34 3116.03 3333.82 3576.73 3875.98 4093.72 4343.4 4688.8 5125.86 5569.84 5860.58 5973.95 6233.79 6691.19 7112.42 7710.51 8311.83 8737.27 9184.31 9600.57 10398.05 10971.76 10078.74 6270.22 6678.25 7557.56 8003.71 13382.04 15974.5 16244.08 16209.55
"100" 80.85 72.64 58.03 51.24 48.09 50.27 54.53 58.44 63.69 65.53 64.23 63.83 66.65 69.51 73.31 74.55 73.16 74.39 73.69 69.74 68.47 67.01 62.97 61.02 60.58 62.79 62.92 60.15 60.75 64.16 63.88 60.96 60.16 59.85 60.48 61.94 60.18 55.75 55.64 54.95 53.14 51.47 47.8 46.53 48.93 49.45 49.24 51.76 51.06 49.83 47.89 44.67 44.46 42.16 35.7 29.24 26.15 25.68 25.78 29.19 30.4 28.87 29.16 29.92 31.1 33.63 34.91 34.71 34.87 32.6 29.18 32.38 37.1 39.17 40.6 38.24 37.28 36.76 34.46 32.9 28.54 27.66 31.03 33.59 34.65 30.91 32.91 34.36 31.92 36.31 36.89 32.83 33.45 29.29 29.53 32.22 33.84 36.69 32.67 30 25.23 25.02 26.93 28.43 36.33 37 34.17 35.17 39.5 43.83 42 42.17 39.67 32.7 37.35 39.23 35.27 31.39 37.48 52.61 54.17 51.05 47.81 48.04 57.49 52.74 41.19 39.2 38.46 37.23 44.91 58.48 66.01 74.75 83.51 81.51 87.18 73.34 77.59 96.17 118.25 129.08 138.75 164.17 180.17 208.41 219.05 223.34 227.34 238.28 269.78 299.14 297.07 320.17 373.56 397.03 407.6 490.65 524.18 562.51 580.83 640.97 659.98 678.41 739.38 814.71 907.35 938.79 974.76 1038.92 1105.17 1204.03 1351.45 1438.68 1518.17 1624.13 1731.54 1929.28 2148.25 2301.09 2415.7 2590.02 2760.86 2921.22 3121.7 3483.73 3770.7 3893.97 4000.34 4326.07 4683.63 4996.01 5359.08 5750.25 6084.64 6348.29 6560.54 7180.56 7805.07 7039.71 4398.2 4706 5282.42 5616.38 9395.57 11212.36 11388.31
"101" 56.38 50.5 37.45 31.65 30.18 31.68 34.17 36.58 40.79 42.5 41.84 41.33 43.27 44.59 47.02 50.31 50.08 49.38 48.9 45.99 44.74 44.55 40.54 37.37 38.2 39.71 39.32 37.75 37.72 39.73 40.14 37.96 36.35 36.81 38.21 38.86 38.04 35.06 34.5 34.19 32.84 31.53 28.95 28.26 30.99 32.82 30.65 30.36 30.97 30.88 29.31 26.66 26.13 25.45 21.99 17.28 13.93 13.87 14.38 16.4 18.15 16.5 15 15.84 17.52 19.26 19.88 18.74 18.81 18.5 15.19 16.07 19.9 21.46 22.71 22.63 21.52 19.77 18.47 18.04 15.32 14.75 16.39 17.04 18.1 19.65 15.92 16.19 19.71 21.73 25.66 21.45 17.33 16.79 14.45 13.86 15.55 17.51 16.83 17 17 12.07 11.35 14.26 17.83 13.67 16.5 17 19 22.83 26.5 23 22 16.83 13.37 19.52 17.89 14.61 16.02 22.58 24.62 25.51 24.55 22.17 19.49 25.12 25.91 20 17.79 19.39 21.14 26.24 33.67 40 42.5 42.83 43 42.33 38.58 44.33 55.5 59 67.08 78.67 89 101.08 120.53 119.75 122.83 133.05 140.25 164.46 170.69 177.45 189.18 230.15 238.69 234.32 288.91 298.47 319.87 353.64 406.43 425.96 422.21 452.44 501.79 553.65 577.22 612.49 632.66 696.76 777.36 876.66 914.65 990.28 1057.77 1124.43 1248.18 1395.9 1484.7 1564.4 1671.67 1812.08 1890.12 2032.82 2260.04 2442.32 2554.11 2670.98 2888.5 3178.79 3349.85 3568.47 3885.35 4091.76 4196.99 4276.14 4839.34 5234.13 4708.53 2985.49 3174.56 3564.39 3752.86 6325.73 7570.61
"102" 39.03 34.43 24.22 19.08 17.93 19.38 21.13 22.59 25.3 26.7 26.59 26.53 27.66 28.3 29.71 32.05 33.52 33.5 31.9 29.64 28.84 28.74 26.15 22.97 22.54 24.58 24.4 22.81 23.02 24.23 24.38 23.36 22.02 21.58 23.02 24.14 23.38 21.52 21.31 20.89 19.94 18.87 17 16.53 18.66 20.59 19.96 18.48 17.61 18.24 17.66 15.7 15.15 14.68 12.95 10.05 7.51 6.97 7.46 9.05 9.97 9.24 8 7.83 9.02 10.52 11.06 10.25 9.7 9.52 7.98 7.76 9.63 11.19 12.1 12.46 12.72 11.17 9.38 9.38 7.78 7.24 8.56 8.68 8.44 9.69 11.19 9.24 10.72 15.22 16.01 14.62 13.29 9.33 7.62 7.62 8.69 6.72 5.83 7.5 8.83 9.17 4.73 4.85 9 6.83 5 4.67 7.17 7.5 11.5 12.17 9.33 10.67 7.67 7.37 8.68 7.56 8.34 8.23 10.03 11.12 10.67 10.02 11.99 7.81 9.62 13.06 9.46 10.26 12.52 10.9 13.17 18.42 17.5 21.83 20.67 17.67 23.5 27.17 29.75 31.75 31.42 33.92 40.75 50.25 56.83 67.53 61.6 68.71 81.52 86.38 95.49 97.84 103.41 115.23 139.07 133.55 137.85 167.92 168.37 190.88 209.61 255.42 254.61 239.68 274.33 307.09 331.88 349.5 368.82 390.48 448.43 508.09 538.56 570.51 628.46 656.74 695.81 779.73 865.04 924.65 978.85 1041.07 1135.7 1191.86 1267.89 1409.34 1541.04 1654.19 1712.16 1869.65 2046.81 2138.18 2309.4 2529.99 2592.38 2607.39 2725.68 3082.41 3392.54 3074.38 1989.25 2116.51 2309.41 2439.63 4115.72
